STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
48,307,McCulloch,Texas,7630,+31.148033,-099.338842
48,309,McLennan,Texas,260579,+31.539980,-097.174773
48,311,McMullen,Texas,600,+28.438706,-098.523036
48,313,Madison,Texas,13455,+30.955832,-095.899678
48,315,Marion,Texas,9725,+32.789481,-094.423174
48,317,Martin,Texas,5237,+32.173602,-101.827500
48,319,Mason,Texas,3953,+30.754424,-099.220235
48,321,Matagorda,Texas,36255,+28.918149,-095.998903
48,323,Maverick,Texas,57887,+28.706412,-100.478172
48,325,Medina,Texas,50748,+29.313933,-098.953359
48,327,Menard,Texas,1962,+30.901087,-099.776701
48,329,Midland,Texas,169983,+32.003156,-102.106550
48,331,Milam,Texas,24754,+30.744263,-097.008624
48,333,Mills,Texas,4456,+31.483977,-098.578378
48,335,Mitchell,Texas,8990,+32.392285,-100.864009
48,337,Montague,Texas,19965,+33.632783,-097.760712
48,339,Montgomery,Texas,620443,+30.228848,-095.462136
48,341,Moore,Texas,21358,+35.902872,-101.956502
48,343,Morris,Texas,11973,+33.073156,-094.722880
48,345,Motley,Texas,1063,+34.013578,-100.842931
48,347,Nacogdoches,Texas,64653,+31.625667,-094.644584
48,349,Navarro,Texas,52624,+32.081317,-096.485996
48,351,Newton,Texas,12217,+30.685761,-093.754831
48,353,Nolan,Texas,14738,+32.451081,-100.411741
48,355,Nueces,Texas,353178,+27.728576,-097.428318
48,357,Ochiltree,Texas,10015,+36.381051,-100.810093
48,359,Oldham,Texas,1758,+35.291939,-102.407570
48,361,Orange,Texas,84808,+30.120218,-093.865826
48,363,Palo Pinto,Texas,28409,+32.779308,-098.163963
48,365,Panola,Texas,22491,+32.163354,-094.335132
48,367,Parker,Texas,148222,+32.789424,-097.727364
48,369,Parmer,Texas,9869,+34.540661,-102.815696
48,371,Pecos,Texas,15193,+30.897060,-102.799260
48,373,Polk,Texas,50123,+30.736484,-094.936813
48,375,Potter,Texas,118525,+35.221526,-101.839818
48,377,Presidio,Texas,6131,+29.838522,-104.249357
48,379,Rains,Texas,12164,+32.885663,-095.795059
48,381,Randall,Texas,140753,+35.119788,-101.891409
48,383,Reagan,Texas,3385,+31.214335,-101.466333
48,385,Real,Texas,2758,+29.723692,-099.823692
48,387,Red River,Texas,11587,+33.591924,-095.078313
48,389,Reeves,Texas,14748,+31.387128,-103.526322
48,391,Refugio,Texas,6741,+28.290523,-097.247591
48,393,Roberts,Texas,827,+35.716278,-100.695549
48,395,Robertson,Texas,16757,+30.966033,-096.543247
48,397,Rockwall,Texas,107819,+32.916866,-096.427986
48,399,Runnels,Texas,9900,+31.799180,-099.993610
48,401,Rusk,Texas,52214,+32.194387,-094.798485
48,403,Sabine,Texas,9894,+31.339019,-093.849410
48,405,San Augustine,Texas,7918,+31.441095,-094.152849
48,407,San Jacinto,Texas,27402,+30.549124,-095.134690
48,409,San Patricio,Texas,68755,+27.942669,-097.391040
48,411,San Saba,Texas,5730,+31.188156,-098.760354
48,413,Schleicher,Texas,2451,+30.869698,-100.592817
48,415,Scurry,Texas,16932,+32.704112,-100.909103
48,417,Shackelford,Texas,3105,+32.690986,-099.306244
48,419,Shelby,Texas,24022,+31.823503,-094.181492
48,421,Sherman,Texas,2782,+36.332750,-102.008261
48,423,Smith,Texas,233479,+32.326145,-095.300981
48,425,Somervell,Texas,9205,+32.234974,-097.752235
48,427,Starr,Texas,65920,+26.387766,-098.843415
48,429,Stephens,Texas,9101,+32.756210,-098.902179
48,431,Sterling,Texas,1372,+31.834760,-100.993285
48,433,Stonewall,Texas,1245,+33.144536,-100.232471
48,435,Sutton,Texas,3372,+30.563302,-100.627673
48,437,Swisher,Texas,6971,+34.532201,-101.771575
48,439,Tarrant,Texas,2110640,+32.764453,-097.247663
48,441,Taylor,Texas,143208,+32.417775,-099.767126
48,443,Terrell,Texas,760,+30.160108,-102.352197
48,445,Terry,Texas,11831,+33.182705,-102.271846
48,447,Throckmorton,Texas,1440,+33.141356,-099.139569
48,449,Titus,Texas,31247,+33.175862,-094.966537
48,451,Tom Green,Texas,120003,+31.451021,-100.461171
48,453,Travis,Texas,1290188,+30.314282,-097.748216
48,455,Trinity,Texas,13602,+30.998905,-095.244685
48,457,Tyler,Texas,19798,+30.738682,-094.367741
48,459,Upshur,Texas,40892,+32.697929,-094.922270
48,461,Upton,Texas,3308,+31.180959,-102.124982
48,463,Uvalde,Texas,24564,+29.243318,-099.757846
48,465,Val Verde,Texas,47586,+29.380944,-100.898072
48,467,Van Zandt,Texas,59541,+32.577505,-095.837646
48,469,Victoria,Texas,91319,+28.825017,-096.991571
48,471,Walker,Texas,76400,+30.725832,-095.538696
48,473,Waller,Texas,56794,+29.996824,-095.953615
48,475,Ward,Texas,11644,+31.569290,-102.912603
48,477,Washington,Texas,35805,+30.181502,-096.397834
48,479,Webb,Texas,267114,+27.522979,-099.475549
48,481,Wharton,Texas,41570,+29.276712,-096.175435
48,483,Wheeler,Texas,4990,+35.352532,-100.263458
48,485,Wichita,Texas,129350,+33.920901,-098.552501
48,487,Wilbarger,Texas,12887,+34.144872,-099.296953
48,489,Willacy,Texas,20164,+26.452376,-097.777449
48,491,Williamson,Texas,609017,+30.560987,-097.716991
48,493,Wilson,Texas,49753,+29.231356,-098.142982
48,495,Winkler,Texas,7791,+31.842332,-103.099200
48,497,Wise,Texas,68632,+33.161791,-097.629879
48,499,Wood,Texas,44843,+32.776047,-095.400092
48,501,Yoakum,Texas,7694,+33.022609,-102.833127
48,503,Young,Texas,17867,+33.164283,-098.624184
48,505,Zapata,Texas,13889,+26.903441,-099.266007
48,507,Zavala,Texas,9670,+28.749410,-099.810168
49,001,Beaver,Utah,7072,+38.298080,-112.762542
49,003,Box Elder,Utah,57666,+41.592632,-112.098410
49,005,Cache,Utah,133154,+41.745425,-111.839724
49,007,Carbon,Utah,20412,+39.602446,-110.777569
49,009,Daggett,Utah,935,+40.967095,-109.647096
49,011,Davis,Utah,362679,+41.019939,-111.960883
49,013,Duchesne,Utah,19596,+40.289458,-110.162356
49,015,Emery,Utah,9825,+39.217578,-110.929942
49,017,Garfield,Utah,5083,+37.765439,-112.100464
49,019,Grand,Utah,9669,+38.569056,-109.528693
49,021,Iron,Utah,57289,+37.708874,-113.076161
49,023,Juab,Utah,11786,+39.748396,-111.878638
49,025,Kane,Utah,7667,+37.112169,-112.452998
49,027,Millard,Utah,12975,+39.209257,-112.485634
49,029,Morgan,Utah,12295,+41.083677,-111.724978
49,031,Piute,Utah,1438,+38.277169,-112.214410
49,033,Rich,Utah,2510,+41.776494,-111.285765
49,035,Salt Lake,Utah,1185238,+40.638514,-111.927686
49,037,San Juan,Utah,14518,+37.520520,-109.545503
49,039,Sanpete,Utah,28437,+39.384535,-111.605199
49,041,Sevier,Utah,21522,+38.771786,-112.044688
49,043,Summit,Utah,42357,+40.726848,-111.470958
49,045,Tooele,Utah,72698,+40.568237,-112.363002
49,047,Uintah,Utah,35620,+40.426449,-109.590270
49,049,Utah,Utah,659399,+40.278299,-111.749940
49,051,Wasatch,Utah,34788,+40.511436,-111.412185
49,053,Washington,Utah,180279,+37.130180,-113.524041
49,055,Wayne,Utah,2486,+38.361712,-111.473883
49,057,Weber,Utah,262223,+41.227609,-111.992699
50,001,Addison,Vermont,37363,+44.060543,-073.165381
50,003,Bennington,Vermont,37347,+42.980347,-073.148622
50,005,Caledonia,Vermont,30233,+44.466488,-072.076449
50,007,Chittenden,Vermont,168323,+44.480291,-073.149824
50,009,Essex,Vermont,5920,+44.663681,-071.741708
50,011,Franklin,Vermont,49946,+44.836315,-072.997625
50,013,Grand Isle,Vermont,7293,+44.796249,-073.298725
50,015,Lamoille,Vermont,25945,+44.583725,-072.655635
50,017,Orange,Vermont,29277,+43.996141,-072.392814
50,019,Orleans,Vermont,27393,+44.862555,-072.225524
50,021,Rutland,Vermont,60572,+43.602602,-073.041302
50,023,Washington,Vermont,59807,+44.243309,-072.587175
50,025,Windham,Vermont,45905,+42.952898,-072.627862
50,027,Windsor,Vermont,57753,+43.547294,-072.490571
51,001,Accomack,Virginia,33413,+37.789059,-075.629449
51,003,Albemarle,Virginia,112395,+38.052435,-078.519241
51,005,Alleghany,Virginia,15223,+37.802458,-079.929858
51,007,Amelia,Virginia,13265,+37.341510,-077.973985
51,009,Amherst,Virginia,31307,+37.518911,-079.103500
51,011,Appomattox,Virginia,16119,+37.360190,-078.837020
51,013,Arlington,Virginia,238643,+38.874744,-077.099874
51,015,Augusta,Virginia,77487,+38.127146,-079.031050
51,017,Bath,Virginia,4209,+38.018911,-079.758923
51,019,Bedford,Virginia,79462,+37.320204,-079.485385
51,021,Bland,Virginia,6270,+37.150078,-081.087264
51,023,Botetourt,Virginia,33596,+37.446422,-079.853138
51,025,Brunswick,Virginia,15849,+36.758266,-077.863297
51,027,Buchanan,Virginia,20355,+37.264124,-082.059132
51,029,Buckingham,Virginia,16824,+37.580161,-078.485095
51,031,Campbell,Virginia,55696,+37.261518,-079.169047
51,033,Caroline,Virginia,30887,+38.008700,-077.438652
51,035,Carroll,Virginia,29155,+36.713036,-080.762136
51,036,Charles City,Virginia,6773,+37.383394,-077.101446
51,037,Charlotte,Virginia,11529,+37.022060,-078.630278
51,041,Chesterfield,Virginia,364548,+37.418312,-077.556155
51,043,Clarke,Virginia,14783,+39.129417,-077.987382
51,045,Craig,Virginia,4892,+37.475420,-080.173756
51,047,Culpeper,Virginia,52552,+38.498243,-077.999051
51,049,Cumberland,Virginia,9675,+37.481359,-078.258673
51,051,Dickenson,Virginia,14124,+37.143369,-082.378751
51,053,Dinwiddie,Virginia,27947,+37.135652,-077.560510
51,057,Essex,Virginia,10599,+37.908781,-076.901329
51,059,Fairfax,Virginia,1150309,+38.844726,-077.259110
51,061,Fauquier,Virginia,72972,+38.695515,-077.774094
51,063,Floyd,Virginia,15476,+36.943205,-080.342366
51,065,Fluvanna,Virginia,27249,+37.888642,-078.301835
51,067,Franklin,Virginia,54477,+37.020940,-079.857581
51,069,Frederick,Virginia,91419,+39.166263,-078.188362
51,071,Giles,Virginia,16787,+37.318524,-080.717789
51,073,Gloucester,Virginia,38711,+37.376310,-076.529483
51,075,Goochland,Virginia,24727,+37.700050,-077.837570
51,077,Grayson,Virginia,15333,+36.645604,-081.114627
51,079,Greene,Virginia,20552,+38.250643,-078.419667
51,081,Greensville,Virginia,11391,+36.723794,-077.536797
51,083,Halifax,Virginia,34022,+36.748512,-078.926925
51,085,Hanover,Virginia,109979,+37.686944,-077.418063
51,087,Henrico,Virginia,334389,+37.604639,-077.498572
51,089,Henry,Virginia,50948,+36.690100,-079.902329
51,091,Highland,Virginia,2232,+38.386566,-079.570507
51,093,Isle of Wight,Virginia,38606,+36.924550,-076.644703
51,095,James City,Virginia,78254,+37.297936,-076.759880
51,097,King and Queen,Virginia,6608,+37.697980,-076.891199
51,099,King George,Virginia,26723,+38.290179,-077.163647
51,101,King William,Virginia,17810,+37.705655,-077.062634
51,103,Lancaster,Virginia,10919,+37.703954,-076.435886
51,105,Lee,Virginia,22173,+36.714437,-083.102612
51,107,Loudoun,Virginia,420959,+39.034341,-077.517540
51,109,Louisa,Virginia,37596,+37.982264,-077.971413
51,111,Lunenburg,Virginia,11936,+36.970037,-078.216617
51,113,Madison,Virginia,13837,+38.376095,-078.234462
51,115,Mathews,Virginia,8533,+37.445239,-076.342339
51,117,Mecklenburg,Virginia,30319,+36.690417,-078.318472
51,119,Middlesex,Virginia,10625,+37.601288,-076.503852
51,121,Montgomery,Virginia,99721,+37.189478,-080.413551
51,125,Nelson,Virginia,14775,+37.812328,-078.873020
51,127,New Kent,Virginia,22945,+37.497961,-077.041127
51,131,Northampton,Virginia,12282,+37.388365,-075.919193
51,133,Northumberland,Virginia,11839,+37.888285,-076.408327
51,135,Nottoway,Virginia,15642,+37.146300,-078.078841
51,137,Orange,Virginia,36254,+38.271901,-077.954737
51,139,Page,Virginia,23709,+38.604540,-078.500572
51,141,Patrick,Virginia,17608,+36.654401,-080.284499
51,143,Pittsylvania,Virginia,60501,+36.769810,-079.411183
51,145,Powhatan,Virginia,30333,+37.542880,-077.875784
51,147,Prince Edward,Virginia,21849,+37.257792,-078.422205
51,149,Prince George,Virginia,43010,+37.219071,-077.300134
51,153,Prince William,Virginia,482204,+38.691881,-077.411563
51,155,Pulaski,Virginia,33800,+37.082088,-080.703764
51,157,Rappahannock,Virginia,7348,+38.695715,-078.123809
51,159,Richmond,Virginia,8923,+37.947361,-076.716497
51,161,Roanoke,Virginia,96929,+37.270592,-079.990218
51,163,Rockbridge,Virginia,22650,+37.787711,-079.427154
51,165,Rockingham,Virginia,83757,+38.452246,-078.838150
51,167,Russell,Virginia,25781,+36.935321,-082.086825
51,169,Scott,Virginia,21576,+36.683147,-082.596616
51,171,Shenandoah,Virginia,44186,+38.870724,-078.526715
51,173,Smyth,Virginia,29800,+36.828217,-081.574516
51,175,Southampton,Virginia,17996,+36.717292,-077.067406
51,177,Spotsylvania,Virginia,140032,+38.238583,-077.569152
51,179,Stafford,Virginia,156927,+38.415146,-077.450270
51,181,Surry,Virginia,6561,+37.116405,-076.868309
51,183,Sussex,Virginia,10829,+36.973226,-077.212078
51,185,Tazewell,Virginia,40429,+37.146681,-081.564501
51,187,Warren,Virginia,40727,+38.927717,-078.178302
51,191,Washington,Virginia,53935,+36.702853,-081.972673
51,193,Westmoreland,Virginia,18477,+38.160791,-076.854228
51,195,Wise,Virginia,36130,+36.951164,-082.612989
51,197,Wythe,Virginia,28290,+36.919638,-081.068530
51,199,York,Virginia,70045,+37.174598,-076.495318
51,510,Alexandria,Virginia,159467,+38.819775,-077.091035
51,520,Bristol,Virginia,17219,+36.610521,-082.169169
51,530,Buena Vista,Virginia,6641,+37.733971,-079.352679
51,540,Charlottesville,Virginia,46553,+38.033197,-078.490351
51,550,Chesapeake,Virginia,249422,+36.755679,-076.282736
51,570,Colonial Heights,Virginia,18170,+37.264114,-077.401819
51,580,Covington,Virginia,5737,+37.781159,-079.989386
51,590,Danville,Virginia,42590,+36.591483,-079.409217
51,595,Emporia,Virginia,5766,+36.692193,-077.541334
51,600,Fairfax,Virginia,24146,+38.851844,-077.302407
51,610,Falls Church,Virginia,14658,+38.883587,-077.174338
51,620,Franklin,Virginia,8180,+36.679019,-076.937037
51,630,Fredericksburg,Virginia,27982,+38.299101,-077.483494
51,640,Galax,Virginia,6720,+36.666194,-080.918852
51,650,Hampton,Virginia,137148,+37.043069,-076.367924
51,660,Harrisonburg,Virginia,51814,+38.440800,-078.868276
51,670,Hopewell,Virginia,23033,+37.289394,-077.305511
51,678,Lexington,Virginia,7320,+37.784392,-079.443722
51,680,Lynchburg,Virginia,79009,+37.392830,-079.190579
51,683,Manassas,Virginia,42772,+38.752740,-077.475101
51,685,Manassas Park,Virginia,17219,+38.772165,-077.448688
51,690,Martinsville,Virginia,13485,+36.682806,-079.863773
51,700,Newport News,Virginia,186247,+37.090511,-076.496261
51,710,Norfolk,Virginia,238005,+36.896214,-076.260623
51,720,Norton,Virginia,3687,+36.937981,-082.623258
51,730,Petersburg,Virginia,33458,+37.209954,-077.395423
51,735,Poquoson,Virginia,12460,+37.131572,-076.381528
51,740,Portsmouth,Virginia,97915,+36.833211,-076.352840
51,750,Radford,Virginia,16070,+37.128256,-080.559565
51,760,Richmond,Virginia,226610,+37.535453,-077.466456
51,770,Roanoke,Virginia,100011,+37.278530,-079.960240
51,775,Salem,Virginia,25346,+37.286907,-080.056262
51,790,Staunton,Virginia,25750,+38.157632,-079.077240
51,800,Suffolk,Virginia,94324,+36.781867,-076.551079
51,810,Virginia Beach,Virginia,459470,+36.821388,-076.100566
51,820,Waynesboro,Virginia,22196,+38.072102,-078.898326
51,830,Williamsburg,Virginia,15425,+37.275238,-076.710426
51,840,Winchester,Virginia,28120,+39.174971,-078.170677
53,001,Adams,Washington,20613,+46.864934,-119.031492
53,003,Asotin,Washington,22285,+46.388404,-117.067850
53,005,Benton,Washington,206873,+46.229857,-119.276673
53,007,Chelan,Washington,79074,+47.530181,-120.344656
53,009,Clallam,Washington,77155,+48.094969,-123.436581
53,011,Clark,Washington,503311,+45.680599,-122.562440
53,013,Columbia,Washington,3952,+46.323102,-117.976206
53,015,Cowlitz,Washington,110730,+46.135463,-122.894833
53,017,Douglas,Washington,42938,+47.504279,-120.178914
53,019,Ferry,Washington,7178,+48.617553,-118.520753
53,021,Franklin,Washington,96749,+46.303471,-119.125303
53,023,Garfield,Washington,2286,+46.472066,-117.577877
53,025,Grant,Washington,99123,+47.144730,-119.466088
53,027,Grays Harbor,Washington,75636,+46.991256,-123.767517
53,029,Island,Washington,86857,+48.206300,-122.576951
53,031,Jefferson,Washington,32977,+48.010517,-122.820477
53,033,King,Washington,2269675,+47.550488,-122.230405
53,035,Kitsap,Washington,275611,+47.612218,-122.632870
53,037,Kittitas,Washington,44337,+47.051833,-120.630456
53,039,Klickitat,Washington,22735,+45.798390,-121.146148
53,041,Lewis,Washington,82149,+46.618920,-122.839231
53,043,Lincoln,Washington,10876,+47.638472,-118.324539
53,045,Mason,Washington,65726,+47.288559,-123.034441
53,047,Okanogan,Washington,42104,+48.446072,-119.591995
53,049,Pacific,Washington,23365,+46.524578,-123.904809
53,051,Pend Oreille,Washington,13401,+48.281535,-117.224181
53,053,Pierce,Washington,921130,+47.177735,-122.407463
53,055,San Juan,Washington,17788,+48.575232,-122.979166
53,057,Skagit,Washington,129523,+48.466800,-122.335340
53,059,Skamania,Washington,12036,+45.688621,-121.934210
53,061,Snohomish,Washington,827957,+47.927544,-122.188806
53,063,Spokane,Washington,539339,+47.680212,-117.368939
53,065,Stevens,Washington,46445,+48.277695,-117.812987
53,067,Thurston,Washington,294793,+47.000870,-122.836576
53,069,Wahkiakum,Washington,4422,+46.236473,-123.426151
53,071,Walla Walla,Washington,62584,+46.077907,-118.391181
53,073,Whatcom,Washington,226847,+48.823210,-122.487638
53,075,Whitman,Washington,47973,+46.793601,-117.218080
53,077,Yakima,Washington,256728,+46.519342,-120.421590
54,001,Barbour,West Virginia,15465,+39.110076,-080.004391
54,003,Berkeley,West Virginia,122076,+39.458843,-077.981170
54,005,Boone,West Virginia,21809,+38.056440,-081.757507
54,007,Braxton,West Virginia,12447,+38.691905,-080.723592
54,009,Brooke,West Virginia,22559,+40.309452,-080.585926
54,011,Cabell,West Virginia,94350,+38.413593,-082.335182
54,013,Calhoun,West Virginia,6229,+38.852608,-081.104396
54,015,Clay,West Virginia,8051,+38.471941,-081.099320
54,017,Doddridge,West Virginia,7808,+39.285261,-080.721305
54,019,Fayette,West Virginia,40488,+38.032534,-081.129034
54,021,Gilmer,West Virginia,7408,+38.923122,-080.826516
54,023,Grant,West Virginia,10976,+39.058737,-079.161030
54,025,Greenbrier,West Virginia,32977,+37.854476,-080.490891
54,027,Hampshire,West Virginia,23093,+39.329412,-078.610531
54,029,Hancock,West Virginia,29095,+40.477168,-080.568865
54,031,Hardy,West Virginia,14299,+39.039184,-078.881370
54,033,Harrison,West Virginia,65921,+39.287852,-080.338827
54,035,Jackson,West Virginia,27791,+38.839840,-081.713096
54,037,Jefferson,West Virginia,57701,+39.313836,-077.847631
54,039,Kanawha,West Virginia,180745,+38.363316,-081.658246
54,041,Lewis,West Virginia,17033,+39.034218,-080.467800
54,043,Lincoln,West Virginia,20463,+38.201811,-082.066388
54,045,Logan,West Virginia,32567,+37.856159,-081.972493
54,047,McDowell,West Virginia,19111,+37.396396,-081.656256
54,049,Marion,West Virginia,56205,+39.484338,-080.178811
54,051,Marshall,West Virginia,30591,+39.928298,-080.704828
54,053,Mason,West Virginia,25453,+38.827547,-082.058308
54,055,Mercer,West Virginia,59664,+37.352588,-081.138228
54,057,Mineral,West Virginia,26938,+39.464770,-078.909653
54,059,Mingo,West Virginia,23568,+37.704029,-082.153272
54,061,Monongalia,West Virginia,105822,+39.636527,-079.956836
54,063,Monroe,West Virginia,12376,+37.524766,-080.641965
54,065,Morgan,West Virginia,17063,+39.580983,-078.223029
54,067,Nicholas,West Virginia,24604,+38.278413,-080.772320
54,069,Ohio,West Virginia,42425,+40.078539,-080.672291
54,071,Pendleton,West Virginia,6143,+38.672348,-079.337977
54,073,Pleasants,West Virginia,7653,+39.383391,-081.192758
54,075,Pocahontas,West Virginia,7869,+38.286975,-080.021443
54,077,Preston,West Virginia,34216,+39.505510,-079.669791
54,079,Putnam,West Virginia,57440,+38.474402,-081.929372
54,081,Raleigh,West Virginia,74591,+37.770540,-081.200033
54,083,Randolph,West Virginia,27932,+38.870878,-079.872452
54,085,Ritchie,West Virginia,8444,+39.217711,-081.041532
54,087,Roane,West Virginia,14028,+38.728527,-081.345745
54,089,Summers,West Virginia,11959,+37.665228,-080.849424
54,091,Taylor,West Virginia,16705,+39.338620,-080.066874
54,093,Tucker,West Virginia,6762,+39.110662,-079.602086
54,095,Tyler,West Virginia,8313,+39.514560,-080.930534
54,097,Upshur,West Virginia,23816,+38.954081,-080.228505
54,099,Wayne,West Virginia,38982,+38.267338,-082.494193
54,101,Webster,West Virginia,8378,+38.469754,-080.476189
54,103,Wetzel,West Virginia,14442,+39.630012,-080.768843
54,105,Wirt,West Virginia,5194,+39.054220,-081.394474
54,107,Wood,West Virginia,84296,+39.266981,-081.530587
54,109,Wyoming,West Virginia,21382,+37.628585,-081.567271
55,001,Adams,Wisconsin,20654,+43.946194,-089.783120
55,003,Ashland,Wisconsin,16027,+46.475919,-090.785419
55,005,Barron,Wisconsin,46711,+45.437002,-091.815142
55,007,Bayfield,Wisconsin,16220,+46.594106,-091.104441
55,009,Brown,Wisconsin,268740,+44.497155,-088.034145
55,011,Buffalo,Wisconsin,13317,+44.380158,-091.741440
55,013,Burnett,Wisconsin,16526,+45.836891,-092.403811
55,015,Calumet,Wisconsin,52442,+44.152617,-088.262936
55,017,Chippewa,Wisconsin,66297,+44.984928,-091.328087
55,019,Clark,Wisconsin,34659,+44.788140,-090.550998
55,021,Columbia,Wisconsin,58490,+43.460151,-089.366154
55,023,Crawford,Wisconsin,16113,+43.165384,-091.005118
55,025,Dane,Wisconsin,561504,+43.075640,-089.395501
55,027,Dodge,Wisconsin,89396,+43.435904,-088.713062
55,029,Door,Wisconsin,30066,+44.915074,-087.335769
55,031,Douglas,Wisconsin,44295,+46.628582,-092.014830
55,033,Dunn,Wisconsin,45440,+44.914658,-091.892915
55,035,Eau Claire,Wisconsin,105710,+44.790208,-091.454792
55,037,Florence,Wisconsin,4558,+45.853651,-088.244316
55,039,Fond du Lac,Wisconsin,104154,+43.765547,-088.487004
55,041,Forest,Wisconsin,9179,+45.563411,-088.812092
55,043,Grant,Wisconsin,51938,+42.827213,-090.612643
55,045,Green,Wisconsin,37093,+42.673838,-089.575106
55,047,Green Lake,Wisconsin,19018,+43.845067,-089.014675
55,049,Iowa,Wisconsin,23709,+42.981998,-090.122230
55,051,Iron,Wisconsin,6137,+46.343183,-090.189954
55,053,Jackson,Wisconsin,21145,+44.320677,-090.903038
55,055,Jefferson,Wisconsin,84900,+43.040342,-088.785594
55,057,Juneau,Wisconsin,26718,+43.843115,-090.097640
55,059,Kenosha,Wisconsin,169151,+42.572393,-087.924047
55,061,Kewaunee,Wisconsin,20563,+44.527818,-087.591703
55,063,La Crosse,Wisconsin,120784,+43.861018,-091.208863
55,065,Lafayette,Wisconsin,16611,+42.663323,-090.140565
55,067,Langlade,Wisconsin,19491,+45.185054,-089.104985
55,069,Lincoln,Wisconsin,28415,+45.288548,-089.686454
55,071,Manitowoc,Wisconsin,81359,+44.103610,-087.724344
55,073,Marathon,Wisconsin,138013,+44.907455,-089.707823
55,075,Marinette,Wisconsin,41872,+45.219097,-087.848007
55,077,Marquette,Wisconsin,15592,+43.810948,-089.407897
55,078,Menominee,Wisconsin,4255,+44.912634,-088.635691
55,079,Milwaukee,Wisconsin,939489,+43.031416,-087.959526
55,081,Monroe,Wisconsin,46274,+43.942578,-090.644211
55,083,Oconto,Wisconsin,38965,+44.895367,-088.146318
55,085,Oneida,Wisconsin,37845,+45.710990,-089.493946
55,087,Outagamie,Wisconsin,190705,+44.308666,-088.401368
55,089,Ozaukee,Wisconsin,91503,+43.318810,-087.950093
55,091,Pepin,Wisconsin,7318,+44.591768,-091.987424
55,093,Pierce,Wisconsin,42212,+44.773350,-092.547747
55,095,Polk,Wisconsin,44977,+45.404946,-092.481404
55,097,Portage,Wisconsin,70377,+44.498026,-089.526076
55,099,Price,Wisconsin,14054,+45.724359,-090.398050
55,101,Racine,Wisconsin,197727,+42.735037,-087.928046
55,103,Richland,Wisconsin,17304,+43.350268,-090.390394
55,105,Rock,Wisconsin,163687,+42.654810,-089.037935
55,107,Rusk,Wisconsin,14188,+45.444970,-091.130594
55,109,St. Croix,Wisconsin,93536,+45.017968,-092.580626
55,111,Sauk,Wisconsin,65763,+43.449264,-089.868041
55,113,Sawyer,Wisconsin,18074,+45.938054,-091.345247
55,115,Shawano,Wisconsin,40881,+44.786908,-088.681002
55,117,Sheboygan,Wisconsin,118034,+43.733622,-087.819076
55,119,Taylor,Wisconsin,19913,+45.172334,-090.408593
55,121,Trempealeau,Wisconsin,30760,+44.287418,-091.363458
55,123,Vernon,Wisconsin,30714,+43.605271,-090.835696
55,125,Vilas,Wisconsin,23047,+45.988218,-089.496963
55,127,Walworth,Wisconsin,106478,+42.662934,-088.540338
55,129,Washburn,Wisconsin,16623,+45.848159,-091.835392
55,131,Washington,Wisconsin,136761,+43.345574,-088.216407
55,133,Waukesha,Wisconsin,406978,+43.035960,-088.236186
55,135,Waupaca,Wisconsin,51812,+44.432697,-088.937028
55,137,Waushara,Wisconsin,24520,+44.101477,-089.225784
55,139,Winnebago,Wisconsin,171730,+44.101514,-088.540906
55,141,Wood,Wisconsin,74207,+44.478457,-089.962546
56,001,Albany,Wyoming,37066,+41.313442,-105.596073
56,003,Big Horn,Wyoming,11521,+44.635296,-108.250971
56,005,Campbell,Wyoming,47026,+44.257046,-105.495519
56,007,Carbon,Wyoming,14537,+41.659869,-107.078124
56,009,Converse,Wyoming,13751,+42.788528,-105.520738
56,011,Crook,Wyoming,7181,+44.434922,-104.619744
56,013,Fremont,Wyoming,39234,+43.010698,-108.609469
56,015,Goshen,Wyoming,12498,+42.050142,-104.220172
56,017,Hot Springs,Wyoming,4621,+43.661523,-108.232641
56,019,Johnson,Wyoming,8447,+44.288278,-106.695709
56,021,Laramie,Wyoming,100512,+41.153937,-104.771336
56,023,Lincoln,Wyoming,19581,+42.648291,-110.872872
56,025,Natrona,Wyoming,79955,+42.842184,-106.335315
56,027,Niobrara,Wyoming,2467,+42.810897,-104.450987
56,029,Park,Wyoming,29624,+44.614008,-108.972540
56,031,Platte,Wyoming,8605,+42.106509,-104.929825
56,033,Sheridan,Wyoming,30921,+44.780986,-106.977846
56,035,Sublette,Wyoming,8728,+42.807278,-109.943507
56,037,Sweetwater,Wyoming,42272,+41.580564,-109.302521
56,039,Teton,Wyoming,23331,+43.491744,-110.785815
56,041,Uinta,Wyoming,20450,+41.271502,-110.760395
56,043,Washakie,Wyoming,7685,+44.012223,-107.905059
56,045,Weston,Wyoming,6838,+43.908449,-104.304384
72,001,Adjuntas,Puerto Rico,18020,+18.173646,-066.740925
72,003,Aguada,Puerto Rico,38136,+18.362557,-067.176449
72,005,Aguadilla,Puerto Rico,55101,+18.459888,-067.126330
72,007,Aguas Buenas,Puerto Rico,24223,+18.248740,-066.122947
72,009,Aibonito,Puerto Rico,24637,+18.137305,-066.268687
72,011,Añasco,Puerto Rico,25596,+18.290392,-067.139988
72,013,Arecibo,Puerto Rico,87754,+18.439048,-066.690960
72,015,Arroyo,Puerto Rico,15843,+17.984834,-066.054877
72,017,Barceloneta,Puerto Rico,22657,+18.444507,-066.558700
